created_at,field1,field2,field3,field4,field5,Time
2018-11-10 17:09:52 UTC,508.0,23.88,378.0,2.0,0.0,10/11/18 12:09:52
2018-11-10 17:19:38 UTC,264.0,23.93,379.0,2.0,0.0,10/11/18 12:19:38
2018-11-10 17:29:24 UTC,265.0,23.98,379.0,2.0,0.0,10/11/18 12:29:24
2018-11-10 17:39:10 UTC,368.0,23.98,378.0,2.0,0.0,10/11/18 12:39:10
2018-11-10 17:48:56 UTC,431.0,24.09,379.0,2.0,0.0,10/11/18 12:48:56
2018-11-10 17:58:42 UTC,379.0,24.15,378.0,2.0,0.0,10/11/18 12:58:42
2018-11-10 18:08:28 UTC,359.0,24.15,382.0,2.0,0.0,10/11/18 13:08:28
2018-11-10 18:18:14 UTC,384.0,24.2,380.0,2.0,0.0,10/11/18 13:18:14
2018-11-10 18:28:00 UTC,316.0,24.26,380.0,2.0,0.0,10/11/18 13:28:00
2018-11-10 18:37:46 UTC,292.0,24.26,380.0,2.0,0.0,10/11/18 13:37:46
2018-11-10 18:47:32 UTC,411.0,24.26,381.0,2.0,0.0,10/11/18 13:47:32
2018-11-10 18:57:17 UTC,513.0,24.31,383.0,2.0,0.0,10/11/18 13:57:17
2018-11-10 19:07:04 UTC,476.0,24.36,381.0,2.0,0.0,10/11/18 14:07:04
2018-11-10 19:16:49 UTC,245.0,24.42,380.0,2.0,0.0,10/11/18 14:16:49
2018-11-10 19:26:36 UTC,363.0,24.47,382.0,2.0,0.0,10/11/18 14:26:36
2018-11-10 19:36:21 UTC,387.0,24.53,381.0,2.0,0.0,10/11/18 14:36:21
2018-11-10 19:46:08 UTC,207.0,24.53,382.0,2.0,0.0,10/11/18 14:46:08
2018-11-10 19:55:54 UTC,128.0,24.53,382.0,2.0,0.0,10/11/18 14:55:54
2018-11-10 20:05:40 UTC,206.0,24.53,380.0,2.0,0.0,10/11/18 15:05:40
2018-11-10 20:15:26 UTC,195.0,24.53,377.0,2.0,0.0,10/11/18 15:15:26
2018-11-10 20:25:14 UTC,234.0,24.58,380.0,2.0,0.0,10/11/18 15:25:14
2018-11-10 20:34:58 UTC,327.0,24.58,377.0,2.0,0.0,10/11/18 15:34:58
2018-11-10 20:44:44 UTC,203.0,24.58,378.0,2.0,0.0,10/11/18 15:44:44
2018-11-10 20:54:30 UTC,81.0,24.58,378.0,2.0,0.0,10/11/18 15:54:30
2018-11-10 21:04:16 UTC,129.0,24.58,377.0,2.0,0.0,10/11/18 16:04:16
2018-11-10 21:14:02 UTC,104.0,24.53,377.0,2.0,0.0,10/11/18 16:14:02
2018-11-10 21:23:48 UTC,86.0,24.47,377.0,2.0,0.0,10/11/18 16:23:48
2018-11-10 21:33:33 UTC,97.0,24.47,377.0,1.0,0.0,10/11/18 16:33:33
2018-11-10 21:43:19 UTC,91.0,24.42,376.0,2.0,0.0,10/11/18 16:43:19
2018-11-10 21:53:05 UTC,75.0,24.42,376.0,2.0,0.0,10/11/18 16:53:05
2018-11-10 22:02:50 UTC,48.0,24.36,376.0,2.0,0.0,10/11/18 17:02:50
2018-11-10 22:12:36 UTC,22.0,24.31,377.0,2.0,0.0,10/11/18 17:12:36
2018-11-10 22:22:21 UTC,9.0,24.26,377.0,2.0,0.0,10/11/18 17:22:21
2018-11-10 22:32:07 UTC,6.0,24.26,377.0,2.0,0.0,10/11/18 17:32:07
2018-11-10 22:41:52 UTC,14.0,24.2,376.0,2.0,0.0,10/11/18 17:41:52
2018-11-10 22:51:38 UTC,0.0,24.15,378.0,2.0,0.0,10/11/18 17:51:38
2018-11-10 23:01:23 UTC,0.0,24.09,378.0,2.0,0.0,10/11/18 18:01:23
2018-11-10 23:11:08 UTC,0.0,24.04,379.0,2.0,0.0,10/11/18 18:11:08
2018-11-10 23:20:54 UTC,0.0,23.98,377.0,2.0,0.0,10/11/18 18:20:54
2018-11-10 23:30:39 UTC,0.0,23.93,377.0,2.0,0.0,10/11/18 18:30:39
2018-11-10 23:40:24 UTC,0.0,23.88,378.0,2.0,0.0,10/11/18 18:40:24
2018-11-10 23:50:09 UTC,0.0,23.82,378.0,2.0,0.0,10/11/18 18:50:09
2018-11-10 23:59:55 UTC,0.0,23.77,377.0,2.0,0.0,10/11/18 18:59:55
2018-11-11 00:09:39 UTC,0.0,23.71,376.0,2.0,0.0,10/11/18 19:09:39
2018-11-11 00:19:25 UTC,0.0,23.66,378.0,2.0,0.0,10/11/18 19:19:25
2018-11-11 00:29:09 UTC,0.0,23.61,376.0,2.0,0.0,10/11/18 19:29:09
2018-11-11 00:38:55 UTC,0.0,23.55,375.0,2.0,0.0,10/11/18 19:38:55
2018-11-11 00:48:39 UTC,0.0,23.5,379.0,2.0,0.0,10/11/18 19:48:39
2018-11-11 00:58:24 UTC,0.0,23.44,378.0,2.0,0.0,10/11/18 19:58:24
2018-11-11 01:08:09 UTC,0.0,23.39,379.0,2.0,0.0,10/11/18 20:08:09
2018-11-11 01:27:39 UTC,0.0,23.34,378.0,2.0,0.0,10/11/18 20:27:39
2018-11-11 01:37:25 UTC,0.0,23.28,379.0,2.0,0.0,10/11/18 20:37:25
2018-11-11 01:47:09 UTC,0.0,23.23,378.0,1.0,0.0,10/11/18 20:47:09
2018-11-11 01:56:54 UTC,0.0,23.17,379.0,2.0,0.0,10/11/18 20:56:54
2018-11-11 02:06:39 UTC,0.0,23.12,378.0,2.0,0.0,10/11/18 21:06:39
2018-11-11 02:16:24 UTC,0.0,23.07,380.0,2.0,0.0,10/11/18 21:16:24
2018-11-11 02:26:08 UTC,0.0,23.07,378.0,2.0,0.0,10/11/18 21:26:08
2018-11-11 02:35:53 UTC,0.0,23.01,379.0,2.0,0.0,10/11/18 21:35:53
2018-11-11 02:45:38 UTC,0.0,22.96,379.0,2.0,0.0,10/11/18 21:45:38
2018-11-11 02:55:23 UTC,0.0,22.96,379.0,2.0,0.0,10/11/18 21:55:23
2018-11-11 03:05:08 UTC,0.0,22.96,379.0,2.0,0.0,10/11/18 22:05:08
2018-11-11 03:14:53 UTC,0.0,22.9,380.0,2.0,0.0,10/11/18 22:14:53
2018-11-11 03:24:37 UTC,0.0,22.9,380.0,2.0,0.0,10/11/18 22:24:37
2018-11-11 03:34:22 UTC,0.0,22.85,380.0,2.0,0.0,10/11/18 22:34:22
2018-11-11 03:44:07 UTC,0.0,22.85,378.0,2.0,0.0,10/11/18 22:44:07
2018-11-11 03:53:52 UTC,0.0,22.85,379.0,2.0,0.0,10/11/18 22:53:52
2018-11-11 04:03:37 UTC,0.0,22.85,380.0,2.0,0.0,10/11/18 23:03:37
2018-11-11 04:13:22 UTC,0.0,22.8,380.0,2.0,0.0,10/11/18 23:13:22
2018-11-11 04:23:06 UTC,0.0,22.8,379.0,2.0,0.0,10/11/18 23:23:06
2018-11-11 04:32:51 UTC,0.0,22.8,379.0,2.0,0.0,10/11/18 23:32:51
2018-11-11 04:42:36 UTC,0.0,22.74,378.0,2.0,0.0,10/11/18 23:42:36
2018-11-11 04:52:21 UTC,0.0,22.74,379.0,2.0,0.0,10/11/18 23:52:21
2018-11-11 05:02:06 UTC,0.0,22.74,382.0,2.0,0.0,11/11/18 00:02:06
2018-11-11 05:11:51 UTC,0.0,22.74,373.0,2.0,0.0,11/11/18 00:11:51
2018-11-11 05:21:35 UTC,0.0,22.69,380.0,2.0,0.0,11/11/18 00:21:35
2018-11-11 05:31:20 UTC,0.0,22.69,383.0,2.0,0.0,11/11/18 00:31:20
2018-11-11 05:41:05 UTC,0.0,22.63,379.0,2.0,0.0,11/11/18 00:41:05
2018-11-11 05:50:50 UTC,0.0,22.63,380.0,2.0,0.0,11/11/18 00:50:50
2018-11-11 06:00:35 UTC,0.0,22.63,382.0,2.0,0.0,11/11/18 01:00:35
2018-11-11 06:10:21 UTC,0.0,22.58,379.0,2.0,0.0,11/11/18 01:10:21
2018-11-11 06:20:07 UTC,0.0,22.58,379.0,2.0,0.0,11/11/18 01:20:07
2018-11-11 06:29:49 UTC,0.0,22.52,381.0,2.0,0.0,11/11/18 01:29:49
2018-11-11 06:39:34 UTC,0.0,22.52,379.0,2.0,0.0,11/11/18 01:39:34
2018-11-11 06:49:18 UTC,0.0,22.47,380.0,2.0,0.0,11/11/18 01:49:18
2018-11-11 06:59:03 UTC,0.0,22.47,379.0,2.0,0.0,11/11/18 01:59:03
2018-11-11 07:08:48 UTC,0.0,22.42,380.0,2.0,0.0,11/11/18 02:08:48
2018-11-11 07:18:32 UTC,0.0,22.42,380.0,2.0,0.0,11/11/18 02:18:32
2018-11-11 07:28:17 UTC,0.0,22.36,379.0,2.0,0.0,11/11/18 02:28:17
2018-11-11 07:38:02 UTC,0.0,22.31,379.0,2.0,0.0,11/11/18 02:38:02
2018-11-11 07:47:46 UTC,0.0,22.31,380.0,2.0,0.0,11/11/18 02:47:46
2018-11-11 07:57:31 UTC,0.0,22.25,380.0,2.0,0.0,11/11/18 02:57:31
2018-11-11 08:07:15 UTC,0.0,22.25,380.0,2.0,0.0,11/11/18 03:07:15
2018-11-11 08:17:00 UTC,0.0,22.2,380.0,2.0,0.0,11/11/18 03:17:00
2018-11-11 08:26:45 UTC,0.0,22.2,380.0,2.0,0.0,11/11/18 03:26:45
2018-11-11 08:36:29 UTC,0.0,22.15,381.0,2.0,0.0,11/11/18 03:36:29
2018-11-11 08:46:14 UTC,0.0,22.15,380.0,2.0,0.0,11/11/18 03:46:14
2018-11-11 08:55:58 UTC,0.0,22.15,380.0,2.0,0.0,11/11/18 03:55:58
2018-11-11 09:05:43 UTC,0.0,22.09,380.0,2.0,0.0,11/11/18 04:05:43
2018-11-11 09:15:28 UTC,0.0,22.09,380.0,2.0,0.0,11/11/18 04:15:28
2018-11-11 09:25:12 UTC,0.0,22.04,381.0,2.0,0.0,11/11/18 04:25:12
2018-11-11 09:34:57 UTC,0.0,22.04,382.0,2.0,0.0,11/11/18 04:34:57
2018-11-11 09:44:41 UTC,0.0,22.04,380.0,2.0,0.0,11/11/18 04:44:41
2018-11-11 09:54:26 UTC,0.0,22.04,380.0,2.0,0.0,11/11/18 04:54:26
2018-11-11 10:04:10 UTC,0.0,21.98,381.0,2.0,0.0,11/11/18 05:04:10
2018-11-11 10:13:55 UTC,0.0,21.98,381.0,2.0,0.0,11/11/18 05:13:55
2018-11-11 10:23:40 UTC,0.0,21.98,380.0,2.0,0.0,11/11/18 05:23:40
2018-11-11 10:33:24 UTC,0.0,21.98,380.0,2.0,0.0,11/11/18 05:33:24
2018-11-11 10:43:09 UTC,0.0,21.98,381.0,2.0,0.0,11/11/18 05:43:09
2018-11-11 10:52:53 UTC,6.0,21.98,380.0,2.0,0.0,11/11/18 05:52:53
2018-11-11 11:02:38 UTC,13.0,21.93,384.0,2.0,0.0,11/11/18 06:02:38
2018-11-11 11:12:22 UTC,15.0,21.93,381.0,2.0,0.0,11/11/18 06:12:22
2018-11-11 11:22:07 UTC,37.0,21.93,380.0,2.0,0.0,11/11/18 06:22:07
2018-11-11 11:31:51 UTC,26.0,21.93,380.0,2.0,0.0,11/11/18 06:31:51
2018-11-11 11:41:36 UTC,58.0,21.93,380.0,2.0,0.0,11/11/18 06:41:36
2018-11-11 11:51:20 UTC,59.0,21.93,380.0,2.0,0.0,11/11/18 06:51:20
2018-11-11 12:01:05 UTC,102.0,21.93,382.0,2.0,0.0,11/11/18 07:01:05
2018-11-11 12:10:50 UTC,115.0,21.98,377.0,2.0,0.0,11/11/18 07:10:50
2018-11-11 12:20:34 UTC,118.0,21.98,381.0,2.0,0.0,11/11/18 07:20:34
2018-11-11 12:30:19 UTC,143.0,22.04,381.0,2.0,0.0,11/11/18 07:30:19
2018-11-11 12:40:04 UTC,163.0,22.09,381.0,2.0,0.0,11/11/18 07:40:04
2018-11-11 12:49:48 UTC,162.0,22.15,382.0,2.0,0.0,11/11/18 07:49:48
2018-11-11 12:59:33 UTC,293.0,22.25,383.0,2.0,0.0,11/11/18 07:59:33
2018-11-11 13:09:19 UTC,266.0,22.36,383.0,2.0,0.0,11/11/18 08:09:19
2018-11-11 13:19:03 UTC,226.0,22.52,382.0,2.0,0.0,11/11/18 08:19:03
2018-11-11 13:28:48 UTC,223.0,22.63,381.0,2.0,0.0,11/11/18 08:28:48
2018-11-11 13:38:34 UTC,130.0,22.69,381.0,2.0,0.0,11/11/18 08:38:34
2018-11-11 13:48:19 UTC,154.0,22.8,380.0,2.0,0.0,11/11/18 08:48:19
2018-11-11 13:58:04 UTC,159.0,22.85,381.0,2.0,0.0,11/11/18 08:58:04
2018-11-11 14:07:49 UTC,88.0,22.85,382.0,2.0,0.0,11/11/18 09:07:49
2018-11-11 14:17:34 UTC,82.0,22.9,381.0,2.0,0.0,11/11/18 09:17:34
2018-11-11 14:27:20 UTC,97.0,22.96,380.0,2.0,0.0,11/11/18 09:27:20
2018-11-11 14:37:05 UTC,103.0,22.96,380.0,2.0,0.0,11/11/18 09:37:05
2018-11-11 14:46:50 UTC,147.0,22.96,381.0,2.0,0.0,11/11/18 09:46:50
2018-11-11 14:56:35 UTC,191.0,23.01,379.0,2.0,0.0,11/11/18 09:56:35
2018-11-11 15:06:20 UTC,201.0,23.01,380.0,2.0,0.0,11/11/18 10:06:20
2018-11-11 15:16:05 UTC,273.0,23.07,383.0,2.0,0.0,11/11/18 10:16:05
2018-11-11 15:25:51 UTC,316.0,23.12,380.0,2.0,0.0,11/11/18 10:25:51
2018-11-11 15:35:37 UTC,320.0,23.23,380.0,2.0,0.0,11/11/18 10:35:37
2018-11-11 15:45:21 UTC,308.0,23.28,382.0,2.0,0.0,11/11/18 10:45:21
2018-11-11 15:55:07 UTC,454.0,23.34,383.0,2.0,0.0,11/11/18 10:55:07
2018-11-11 16:04:53 UTC,285.0,23.44,383.0,2.0,0.0,11/11/18 11:04:53
2018-11-11 16:14:38 UTC,211.0,23.5,383.0,2.0,0.0,11/11/18 11:14:38
2018-11-11 16:24:25 UTC,293.0,23.61,383.0,2.0,0.0,11/11/18 11:24:25
2018-11-11 16:34:09 UTC,156.0,23.66,382.0,2.0,0.0,11/11/18 11:34:09
2018-11-11 16:43:56 UTC,128.0,23.71,376.0,2.0,0.0,11/11/18 11:43:56
2018-11-11 17:03:26 UTC,178.0,23.66,381.0,1.0,0.0,11/11/18 12:03:26
2018-11-11 17:22:56 UTC,182.0,23.55,382.0,2.0,0.0,11/11/18 12:22:56
2018-11-11 17:32:42 UTC,147.0,23.5,382.0,2.0,0.0,11/11/18 12:32:42
2018-11-11 17:42:27 UTC,336.0,23.5,381.0,2.0,0.0,11/11/18 12:42:27
2018-11-11 17:52:12 UTC,342.0,23.5,382.0,2.0,0.0,11/11/18 12:52:12
2018-11-11 18:01:58 UTC,306.0,23.55,381.0,2.0,0.0,11/11/18 13:01:58
2018-11-11 18:11:43 UTC,325.0,23.55,382.0,2.0,0.0,11/11/18 13:11:43
2018-11-11 18:21:28 UTC,362.0,23.61,385.0,2.0,0.0,11/11/18 13:21:28
2018-11-11 18:31:14 UTC,339.0,23.66,381.0,2.0,0.0,11/11/18 13:31:14
2018-11-11 18:40:59 UTC,370.0,23.77,381.0,2.0,0.0,11/11/18 13:40:59
2018-11-11 18:50:45 UTC,412.0,23.82,381.0,2.0,0.0,11/11/18 13:50:45
2018-11-11 19:00:30 UTC,438.0,23.88,384.0,2.0,0.0,11/11/18 14:00:30
2018-11-11 19:10:16 UTC,391.0,23.93,382.0,1.0,0.0,11/11/18 14:10:16
2018-11-11 19:20:02 UTC,364.0,24.04,381.0,2.0,0.0,11/11/18 14:20:02
2018-11-11 19:29:48 UTC,247.0,24.09,380.0,2.0,0.0,11/11/18 14:29:48
2018-11-11 19:39:35 UTC,247.0,24.09,382.0,2.0,0.0,11/11/18 14:39:35
2018-11-11 19:49:20 UTC,180.0,24.15,381.0,2.0,0.0,11/11/18 14:49:20
2018-11-11 19:59:06 UTC,121.0,24.15,380.0,2.0,0.0,11/11/18 14:59:06
2018-11-11 20:08:51 UTC,103.0,24.15,381.0,2.0,0.0,11/11/18 15:08:51
2018-11-11 20:18:37 UTC,106.0,24.15,378.0,2.0,0.0,11/11/18 15:18:37
2018-11-11 20:28:23 UTC,202.0,24.15,383.0,2.0,0.0,11/11/18 15:28:23
2018-11-11 20:38:09 UTC,171.0,24.2,380.0,2.0,0.0,11/11/18 15:38:09
2018-11-11 20:47:55 UTC,151.0,24.2,380.0,2.0,0.0,11/11/18 15:47:55
2018-11-11 20:57:40 UTC,131.0,24.26,382.0,2.0,0.0,11/11/18 15:57:40
2018-11-11 21:07:26 UTC,109.0,24.2,382.0,2.0,0.0,11/11/18 16:07:26
2018-11-11 21:17:12 UTC,121.0,24.26,381.0,2.0,0.0,11/11/18 16:17:12
2018-11-11 21:26:57 UTC,91.0,24.26,381.0,2.0,0.0,11/11/18 16:26:57
2018-11-11 21:36:43 UTC,65.0,24.26,381.0,2.0,0.0,11/11/18 16:36:43
2018-11-11 21:46:29 UTC,40.0,24.26,384.0,2.0,0.0,11/11/18 16:46:29
2018-11-11 21:56:14 UTC,35.0,24.2,381.0,2.0,0.0,11/11/18 16:56:14
2018-11-11 22:06:00 UTC,12.0,24.2,381.0,2.0,0.0,11/11/18 17:06:00
2018-11-11 22:15:46 UTC,9.0,24.15,381.0,2.0,0.0,11/11/18 17:15:46
2018-11-11 22:25:31 UTC,6.0,24.15,382.0,2.0,0.0,11/11/18 17:25:31
2018-11-11 22:35:17 UTC,14.0,24.15,382.0,2.0,0.0,11/11/18 17:35:17
2018-11-11 22:45:03 UTC,0.0,24.09,381.0,2.0,0.0,11/11/18 17:45:03
2018-11-11 22:54:47 UTC,0.0,24.04,382.0,2.0,0.0,11/11/18 17:54:47
2018-11-11 23:04:34 UTC,0.0,23.98,382.0,2.0,0.0,11/11/18 18:04:34
2018-11-11 23:14:18 UTC,0.0,23.93,382.0,2.0,0.0,11/11/18 18:14:18
2018-11-11 23:24:04 UTC,0.0,23.93,381.0,2.0,0.0,11/11/18 18:24:04
2018-11-11 23:33:49 UTC,0.0,23.88,382.0,2.0,0.0,11/11/18 18:33:49
2018-11-11 23:43:34 UTC,0.0,23.82,383.0,2.0,0.0,11/11/18 18:43:34
2018-11-11 23:53:19 UTC,0.0,23.77,382.0,2.0,0.0,11/11/18 18:53:19
2018-11-12 00:03:05 UTC,0.0,23.71,382.0,1.0,0.0,11/11/18 19:03:05
2018-11-12 00:12:50 UTC,0.0,23.66,383.0,2.0,0.0,11/11/18 19:12:50
2018-11-12 00:22:35 UTC,0.0,23.66,383.0,2.0,0.0,11/11/18 19:22:35
2018-11-12 00:32:20 UTC,0.0,23.61,383.0,2.0,0.0,11/11/18 19:32:20
2018-11-12 00:42:05 UTC,0.0,23.55,383.0,2.0,0.0,11/11/18 19:42:05
2018-11-12 00:51:50 UTC,0.0,23.5,383.0,2.0,0.0,11/11/18 19:51:50
2018-11-12 01:01:35 UTC,0.0,23.44,383.0,2.0,0.0,11/11/18 20:01:35
2018-11-12 01:11:20 UTC,0.0,23.39,383.0,2.0,0.0,11/11/18 20:11:20
2018-11-12 01:21:05 UTC,0.0,23.39,384.0,2.0,0.0,11/11/18 20:21:05
2018-11-12 01:30:49 UTC,0.0,23.34,382.0,2.0,0.0,11/11/18 20:30:49
2018-11-12 01:40:34 UTC,0.0,23.28,383.0,2.0,0.0,11/11/18 20:40:34
2018-11-12 01:50:19 UTC,0.0,23.23,385.0,2.0,0.0,11/11/18 20:50:19
2018-11-12 02:00:04 UTC,0.0,23.17,382.0,2.0,0.0,11/11/18 21:00:04
2018-11-12 02:09:48 UTC,0.0,23.12,383.0,2.0,0.0,11/11/18 21:09:48
2018-11-12 02:19:33 UTC,0.0,23.07,386.0,2.0,0.0,11/11/18 21:19:33
2018-11-12 02:29:19 UTC,0.0,23.07,383.0,2.0,0.0,11/11/18 21:29:19
2018-11-12 02:39:03 UTC,0.0,23.01,383.0,2.0,0.0,11/11/18 21:39:03
2018-11-12 02:48:47 UTC,0.0,22.96,383.0,2.0,0.0,11/11/18 21:48:47
2018-11-12 02:58:32 UTC,0.0,22.96,383.0,2.0,0.0,11/11/18 21:58:32
2018-11-12 03:08:17 UTC,0.0,22.9,384.0,2.0,0.0,11/11/18 22:08:17
2018-11-12 03:18:01 UTC,0.0,22.85,383.0,2.0,0.0,11/11/18 22:18:01
2018-11-12 03:27:46 UTC,0.0,22.85,383.0,2.0,0.0,11/11/18 22:27:46
2018-11-12 03:37:31 UTC,0.0,22.8,383.0,2.0,0.0,11/11/18 22:37:31
2018-11-12 03:47:15 UTC,0.0,22.74,384.0,2.0,0.0,11/11/18 22:47:15
2018-11-12 03:57:00 UTC,0.0,22.74,384.0,2.0,0.0,11/11/18 22:57:00
2018-11-12 04:06:45 UTC,0.0,22.74,383.0,2.0,0.0,11/11/18 23:06:45
2018-11-12 04:16:30 UTC,0.0,22.69,384.0,2.0,0.0,11/11/18 23:16:30
2018-11-12 04:26:14 UTC,0.0,22.69,384.0,2.0,0.0,11/11/18 23:26:14
2018-11-12 04:35:59 UTC,0.0,22.69,384.0,2.0,0.0,11/11/18 23:35:59
2018-11-12 04:45:43 UTC,0.0,22.69,383.0,2.0,0.0,11/11/18 23:45:43
2018-11-12 04:55:28 UTC,0.0,22.63,383.0,2.0,0.0,11/11/18 23:55:28
2018-11-12 05:05:13 UTC,0.0,22.63,383.0,2.0,0.0,12/11/18 00:05:13
2018-11-12 05:14:58 UTC,0.0,22.63,384.0,2.0,0.0,12/11/18 00:14:58
2018-11-12 05:24:42 UTC,0.0,22.63,386.0,2.0,0.0,12/11/18 00:24:42
2018-11-12 05:34:27 UTC,0.0,22.63,383.0,2.0,0.0,12/11/18 00:34:27
2018-11-12 05:44:12 UTC,0.0,22.63,383.0,2.0,0.0,12/11/18 00:44:12
2018-11-12 05:53:57 UTC,0.0,22.63,386.0,2.0,0.0,12/11/18 00:53:57
2018-11-12 06:03:41 UTC,0.0,22.63,383.0,1.0,0.0,12/11/18 01:03:41
2018-11-12 06:13:26 UTC,0.0,22.63,384.0,2.0,0.0,12/11/18 01:13:26
2018-11-12 06:23:11 UTC,0.0,22.58,383.0,2.0,0.0,12/11/18 01:23:11
2018-11-12 06:32:56 UTC,0.0,22.63,384.0,2.0,0.0,12/11/18 01:32:56
2018-11-12 06:42:40 UTC,0.0,22.58,384.0,2.0,0.0,12/11/18 01:42:40
2018-11-12 06:52:25 UTC,0.0,22.58,383.0,2.0,0.0,12/11/18 01:52:25
2018-11-12 07:02:10 UTC,0.0,22.58,384.0,2.0,0.0,12/11/18 02:02:10
2018-11-12 07:11:54 UTC,0.0,22.58,384.0,2.0,0.0,12/11/18 02:11:54
2018-11-12 07:21:39 UTC,0.0,22.52,383.0,2.0,0.0,12/11/18 02:21:39
2018-11-12 07:31:24 UTC,0.0,22.52,385.0,2.0,0.0,12/11/18 02:31:24
2018-11-12 07:41:08 UTC,0.0,22.52,384.0,2.0,0.0,12/11/18 02:41:08
2018-11-12 07:50:53 UTC,0.0,22.52,384.0,2.0,0.0,12/11/18 02:50:53
2018-11-12 08:00:38 UTC,0.0,22.52,384.0,2.0,0.0,12/11/18 03:00:38
2018-11-12 08:10:23 UTC,0.0,22.52,383.0,2.0,0.0,12/11/18 03:10:23
2018-11-12 08:20:07 UTC,0.0,22.47,384.0,2.0,0.0,12/11/18 03:20:07
2018-11-12 08:29:52 UTC,0.0,22.47,383.0,2.0,0.0,12/11/18 03:29:52
2018-11-12 08:39:37 UTC,0.0,22.47,384.0,2.0,0.0,12/11/18 03:39:37
2018-11-12 08:49:21 UTC,0.0,22.42,385.0,2.0,0.0,12/11/18 03:49:21
2018-11-12 08:59:06 UTC,0.0,22.36,385.0,2.0,0.0,12/11/18 03:59:06
2018-11-12 09:08:50 UTC,0.0,22.36,387.0,2.0,0.0,12/11/18 04:08:50
2018-11-12 09:18:34 UTC,0.0,22.31,385.0,2.0,0.0,12/11/18 04:18:34
2018-11-12 09:28:19 UTC,0.0,22.31,386.0,2.0,0.0,12/11/18 04:28:19
2018-11-12 09:38:04 UTC,0.0,22.31,386.0,2.0,0.0,12/11/18 04:38:04
2018-11-12 09:47:48 UTC,0.0,22.25,385.0,2.0,0.0,12/11/18 04:47:48
2018-11-12 09:57:32 UTC,0.0,22.25,386.0,2.0,0.0,12/11/18 04:57:32
2018-11-12 10:07:17 UTC,0.0,22.2,385.0,2.0,0.0,12/11/18 05:07:17
2018-11-12 10:17:02 UTC,0.0,22.25,386.0,2.0,0.0,12/11/18 05:17:02
2018-11-12 10:26:46 UTC,0.0,22.2,385.0,2.0,0.0,12/11/18 05:26:46
2018-11-12 10:36:31 UTC,0.0,22.2,385.0,2.0,0.0,12/11/18 05:36:31
2018-11-12 10:46:15 UTC,6.0,22.2,386.0,2.0,0.0,12/11/18 05:46:15
2018-11-12 10:56:00 UTC,13.0,22.15,385.0,2.0,0.0,12/11/18 05:56:00
2018-11-12 11:05:44 UTC,15.0,22.15,386.0,2.0,0.0,12/11/18 06:05:44
2018-11-12 11:15:29 UTC,28.0,22.15,384.0,2.0,0.0,12/11/18 06:15:29
2018-11-12 11:25:13 UTC,44.0,22.09,384.0,2.0,0.0,12/11/18 06:25:13
2018-11-12 11:34:58 UTC,57.0,22.09,386.0,2.0,0.0,12/11/18 06:34:58
2018-11-12 11:44:42 UTC,61.0,22.15,387.0,2.0,0.0,12/11/18 06:44:42
2018-11-12 11:54:26 UTC,96.0,22.09,387.0,2.0,0.0,12/11/18 06:54:26
2018-11-12 12:04:11 UTC,118.0,22.15,387.0,2.0,0.0,12/11/18 07:04:11
2018-11-12 12:13:56 UTC,118.0,22.15,386.0,2.0,0.0,12/11/18 07:13:56
2018-11-12 12:23:40 UTC,100.0,22.25,388.0,2.0,0.0,12/11/18 07:23:40
2018-11-12 12:33:25 UTC,110.0,22.25,389.0,2.0,0.0,12/11/18 07:33:25
2018-11-12 12:43:10 UTC,152.0,22.31,387.0,1.0,0.0,12/11/18 07:43:10
2018-11-12 12:52:55 UTC,193.0,22.42,387.0,2.0,0.0,12/11/18 07:52:55
2018-11-12 13:02:39 UTC,216.0,22.47,389.0,2.0,0.0,12/11/18 08:02:39
2018-11-12 13:12:24 UTC,258.0,22.58,389.0,2.0,0.0,12/11/18 08:12:24
2018-11-12 13:22:09 UTC,252.0,22.63,388.0,2.0,0.0,12/11/18 08:22:09
2018-11-12 13:31:55 UTC,249.0,22.74,389.0,2.0,0.0,12/11/18 08:31:55
2018-11-12 13:41:40 UTC,211.0,22.85,389.0,2.0,0.0,12/11/18 08:41:40
2018-11-12 13:51:26 UTC,262.0,22.96,388.0,2.0,0.0,12/11/18 08:51:26
2018-11-12 14:01:11 UTC,200.0,23.07,389.0,2.0,0.0,12/11/18 09:01:11
2018-11-12 14:10:56 UTC,277.0,23.17,389.0,2.0,0.0,12/11/18 09:10:56
2018-11-12 14:20:41 UTC,292.0,23.28,388.0,2.0,0.0,12/11/18 09:20:41
2018-11-12 14:30:49 UTC,305.0,23.39,391.0,2.0,1.0,12/11/18 09:30:49
2018-11-12 14:40:35 UTC,361.0,23.44,367.0,2.0,0.0,12/11/18 09:40:35
2018-11-12 14:50:21 UTC,412.0,23.55,367.0,2.0,0.0,12/11/18 09:50:21
2018-11-12 15:00:06 UTC,373.0,23.66,367.0,2.0,0.0,12/11/18 10:00:06
2018-11-12 15:09:52 UTC,372.0,23.77,361.0,2.0,0.0,12/11/18 10:09:52
2018-11-12 15:19:38 UTC,349.0,23.82,365.0,2.0,0.0,12/11/18 10:19:38
2018-11-12 15:29:24 UTC,330.0,23.93,366.0,2.0,0.0,12/11/18 10:29:24
2018-11-12 15:39:09 UTC,321.0,23.98,367.0,2.0,0.0,12/11/18 10:39:09
2018-11-12 15:48:55 UTC,415.0,24.09,368.0,2.0,0.0,12/11/18 10:48:55
