created_at,entry_id,field1,field2,field3,field4,field5,field6
2019-04-15 17:16:21 -05,7508,82.0,24.15,375.0,2.0,0.0,""
2019-04-15 17:26:20 -05,7509,92.0,24.09,370.0,2.0,0.0,""
2019-04-15 17:36:19 -05,7510,50.0,24.09,372.0,2.0,0.0,""
2019-04-15 17:46:17 -05,7511,37.0,24.04,372.0,2.0,0.0,""
2019-04-15 17:56:16 -05,7512,4.0,23.93,373.0,2.0,0.0,""
2019-04-15 18:06:15 -05,7513,14.0,23.88,370.0,2.0,0.0,""
2019-04-15 18:16:14 -05,7514,0.0,23.82,373.0,2.0,0.0,""
2019-04-15 18:26:12 -05,7515,0.0,23.71,374.0,2.0,0.0,""
2019-04-15 18:36:11 -05,7516,0.0,23.66,372.0,2.0,0.0,""
2019-04-15 18:46:10 -05,7517,0.0,23.55,375.0,2.0,0.0,""
2019-04-15 18:56:08 -05,7518,0.0,23.5,375.0,2.0,0.0,""
2019-04-15 19:06:07 -05,7519,0.0,23.44,375.0,2.0,0.0,""
2019-04-15 19:16:05 -05,7520,0.0,23.39,376.0,2.0,0.0,""
2019-04-15 19:26:03 -05,7521,0.0,23.39,372.0,2.0,0.0,""
2019-04-15 19:36:02 -05,7522,0.0,23.34,371.0,2.0,0.0,""
2019-04-15 19:46:00 -05,7523,0.0,23.34,372.0,2.0,0.0,""
2019-04-15 19:55:59 -05,7524,0.0,23.28,375.0,2.0,0.0,""
2019-04-15 20:05:57 -05,7525,0.0,23.28,375.0,2.0,0.0,""
2019-04-15 20:15:55 -05,7526,0.0,23.23,375.0,2.0,0.0,""
2019-04-15 20:25:54 -05,7527,0.0,23.23,372.0,2.0,0.0,""
2019-04-15 20:35:52 -05,7528,0.0,23.17,372.0,2.0,0.0,""
2019-04-15 20:45:50 -05,7529,0.0,23.12,372.0,2.0,0.0,""
2019-04-15 20:55:49 -05,7530,0.0,23.12,372.0,2.0,0.0,""
2019-04-15 21:05:47 -05,7531,0.0,23.07,376.0,2.0,0.0,""
2019-04-15 21:15:45 -05,7532,0.0,23.01,375.0,2.0,0.0,""
2019-04-15 21:25:44 -05,7533,0.0,22.96,376.0,2.0,0.0,""
2019-04-15 21:35:42 -05,7534,0.0,22.96,377.0,2.0,0.0,""
2019-04-15 21:45:40 -05,7535,0.0,22.9,376.0,2.0,0.0,""
2019-04-15 21:55:38 -05,7536,0.0,22.85,373.0,1.0,0.0,""
2019-04-15 22:05:37 -05,7537,0.0,22.85,373.0,2.0,0.0,""
2019-04-15 22:15:35 -05,7538,0.0,22.8,374.0,2.0,0.0,""
2019-04-15 22:25:33 -05,7539,0.0,22.8,375.0,2.0,0.0,""
2019-04-15 22:35:31 -05,7540,0.0,22.69,376.0,2.0,0.0,""
2019-04-15 22:45:29 -05,7541,0.0,22.69,375.0,2.0,0.0,""
2019-04-15 22:55:27 -05,7542,0.0,22.69,377.0,2.0,0.0,""
2019-04-15 23:05:26 -05,7543,0.0,22.63,373.0,2.0,0.0,""
2019-04-15 23:15:24 -05,7544,0.0,22.58,376.0,2.0,0.0,""
2019-04-15 23:25:22 -05,7545,0.0,22.58,374.0,2.0,0.0,""
2019-04-15 23:35:20 -05,7546,0.0,22.52,376.0,2.0,0.0,""
2019-04-15 23:45:18 -05,7547,0.0,22.52,376.0,2.0,0.0,""
2019-04-15 23:55:16 -05,7548,0.0,22.58,377.0,2.0,0.0,""
2019-04-16 00:05:14 -05,7549,0.0,22.52,376.0,2.0,0.0,""
2019-04-16 00:15:12 -05,7550,0.0,22.52,375.0,2.0,0.0,""
2019-04-16 00:25:11 -05,7551,0.0,22.52,376.0,2.0,0.0,""
2019-04-16 00:35:09 -05,7552,0.0,22.52,374.0,2.0,0.0,""
2019-04-16 00:45:07 -05,7553,0.0,22.47,377.0,2.0,0.0,""
2019-04-16 00:55:05 -05,7554,0.0,22.47,377.0,2.0,0.0,""
2019-04-16 01:05:03 -05,7555,0.0,22.42,377.0,2.0,0.0,""
2019-04-16 01:15:01 -05,7556,0.0,22.42,376.0,2.0,0.0,""
2019-04-16 01:24:59 -05,7557,0.0,22.42,375.0,2.0,0.0,""
2019-04-16 01:34:57 -05,7558,0.0,22.42,377.0,2.0,0.0,""
2019-04-16 01:44:55 -05,7559,0.0,22.42,378.0,2.0,0.0,""
2019-04-16 01:54:54 -05,7560,0.0,22.36,375.0,2.0,0.0,""
2019-04-16 02:04:52 -05,7561,0.0,22.36,376.0,2.0,0.0,""
2019-04-16 02:14:50 -05,7562,0.0,22.36,375.0,2.0,0.0,""
2019-04-16 02:24:48 -05,7563,0.0,22.36,375.0,2.0,0.0,""
2019-04-16 02:34:46 -05,7564,0.0,22.31,379.0,2.0,0.0,""
2019-04-16 02:44:44 -05,7565,0.0,22.31,375.0,2.0,0.0,""
2019-04-16 02:54:42 -05,7566,0.0,22.31,375.0,2.0,0.0,""
2019-04-16 03:04:40 -05,7567,0.0,22.31,375.0,2.0,0.0,""
2019-04-16 03:14:38 -05,7568,0.0,22.25,377.0,2.0,0.0,""
2019-04-16 03:24:36 -05,7569,0.0,22.2,374.0,2.0,0.0,""
2019-04-16 03:34:34 -05,7570,0.0,22.2,377.0,2.0,0.0,""
2019-04-16 03:44:32 -05,7571,0.0,22.2,375.0,2.0,0.0,""
2019-04-16 03:54:30 -05,7572,0.0,22.15,374.0,2.0,0.0,""
2019-04-16 04:04:28 -05,7573,0.0,22.09,377.0,2.0,0.0,""
2019-04-16 04:14:26 -05,7574,0.0,22.04,375.0,2.0,0.0,""
2019-04-16 04:24:24 -05,7575,0.0,22.04,377.0,2.0,0.0,""
2019-04-16 04:34:22 -05,7576,0.0,21.98,377.0,2.0,0.0,""
2019-04-16 04:44:20 -05,7577,0.0,21.93,376.0,2.0,0.0,""
2019-04-16 04:54:18 -05,7578,0.0,21.93,375.0,2.0,0.0,""
2019-04-16 05:04:16 -05,7579,0.0,21.93,378.0,2.0,0.0,""
2019-04-16 05:14:13 -05,7580,0.0,21.88,376.0,2.0,0.0,""
2019-04-16 05:24:11 -05,7581,0.0,21.88,374.0,2.0,0.0,""
2019-04-16 05:34:09 -05,7582,0.0,21.82,376.0,2.0,0.0,""
2019-04-16 05:44:07 -05,7583,0.0,21.82,375.0,2.0,0.0,""
2019-04-16 05:54:05 -05,7584,14.0,21.77,377.0,2.0,0.0,""
2019-04-16 06:04:03 -05,7585,13.0,21.82,377.0,2.0,0.0,""
2019-04-16 06:14:01 -05,7586,26.0,21.82,375.0,2.0,0.0,""
2019-04-16 06:23:59 -05,7587,50.0,21.82,376.0,2.0,0.0,""
2019-04-16 06:33:56 -05,7588,55.0,21.82,377.0,2.0,0.0,""
2019-04-16 06:43:54 -05,7589,67.0,21.88,375.0,2.0,0.0,""
2019-04-16 06:53:52 -05,7590,86.0,21.93,375.0,2.0,0.0,""
2019-04-16 07:03:50 -05,7591,81.0,21.98,374.0,2.0,0.0,""
2019-04-16 07:13:48 -05,7592,126.0,22.04,376.0,2.0,0.0,""
2019-04-16 07:23:46 -05,7593,146.0,22.2,374.0,2.0,0.0,""
2019-04-16 07:33:44 -05,7594,176.0,22.31,374.0,2.0,0.0,""
2019-04-16 07:43:42 -05,7595,149.0,22.36,375.0,2.0,0.0,""
2019-04-16 07:53:41 -05,7596,197.0,22.52,375.0,2.0,0.0,""
2019-04-16 08:03:39 -05,7597,175.0,22.63,377.0,2.0,0.0,""
2019-04-16 08:13:38 -05,7598,242.0,22.74,377.0,2.0,0.0,""
2019-04-16 08:23:36 -05,7599,180.0,22.85,377.0,2.0,0.0,""
2019-04-16 08:33:35 -05,7600,249.0,22.96,377.0,2.0,0.0,""
2019-04-16 08:43:33 -05,7601,287.0,23.07,377.0,2.0,0.0,""
2019-04-16 08:53:32 -05,7602,343.0,23.23,374.0,2.0,0.0,""
2019-04-16 09:03:31 -05,7603,341.0,23.39,376.0,2.0,0.0,""
2019-04-16 09:13:30 -05,7604,376.0,23.55,376.0,2.0,0.0,""
2019-04-16 09:23:29 -05,7605,305.0,23.71,374.0,2.0,0.0,""
2019-04-16 09:33:28 -05,7606,335.0,23.82,377.0,2.0,0.0,""
2019-04-16 09:43:27 -05,7607,241.0,23.93,377.0,2.0,0.0,""
2019-04-16 09:53:26 -05,7608,326.0,23.98,374.0,2.0,0.0,""
2019-04-16 10:03:25 -05,7609,377.0,24.15,373.0,2.0,0.0,""
2019-04-16 10:13:24 -05,7610,267.0,24.2,371.0,2.0,0.0,""
2019-04-16 10:23:23 -05,7611,465.0,24.31,372.0,2.0,0.0,""
2019-04-16 10:33:23 -05,7612,369.0,24.42,374.0,2.0,0.0,""
2019-04-16 10:43:22 -05,7613,221.0,24.53,373.0,2.0,0.0,""
2019-04-16 10:53:21 -05,7614,363.0,24.53,373.0,2.0,0.0,""
2019-04-16 11:03:20 -05,7615,309.0,24.58,374.0,2.0,0.0,""
2019-04-16 11:13:20 -05,7616,341.0,24.58,371.0,2.0,0.0,""
2019-04-16 11:23:19 -05,7617,379.0,24.58,371.0,2.0,0.0,""
2019-04-16 11:33:18 -05,7618,440.0,24.69,373.0,2.0,0.0,""
2019-04-16 11:43:17 -05,7619,472.0,24.69,373.0,2.0,0.0,""
2019-04-16 11:53:17 -05,7620,313.0,24.69,374.0,2.0,0.0,""
2019-04-16 12:03:16 -05,7621,354.0,24.69,374.0,2.0,0.0,""
2019-04-16 12:13:15 -05,7622,257.0,24.85,372.0,2.0,0.0,""
2019-04-16 12:23:15 -05,7623,283.0,25.01,375.0,2.0,0.0,""
2019-04-16 12:33:14 -05,7624,267.0,25.07,376.0,2.0,0.0,""
2019-04-16 12:43:13 -05,7625,274.0,25.17,378.0,2.0,0.0,""
2019-04-16 12:53:13 -05,7626,322.0,25.17,380.0,2.0,0.0,""
2019-04-16 13:03:13 -05,7627,172.0,25.23,379.0,2.0,0.0,""
2019-04-16 13:13:12 -05,7628,170.0,25.17,378.0,2.0,0.0,""
2019-04-16 13:23:12 -05,7629,144.0,25.07,373.0,2.0,0.0,""
2019-04-16 13:33:11 -05,7630,180.0,25.07,376.0,2.0,0.0,""
2019-04-16 13:43:10 -05,7631,178.0,25.07,374.0,2.0,0.0,""
2019-04-16 13:53:10 -05,7632,232.0,25.12,374.0,2.0,0.0,""
2019-04-16 14:03:09 -05,7633,263.0,25.12,376.0,2.0,0.0,""
2019-04-16 14:13:09 -05,7634,251.0,25.07,375.0,2.0,0.0,""
2019-04-16 14:23:08 -05,7635,275.0,25.12,378.0,2.0,0.0,""
2019-04-16 14:33:08 -05,7636,233.0,25.17,378.0,2.0,0.0,""
2019-04-16 14:43:07 -05,7637,239.0,25.17,376.0,2.0,0.0,""
2019-04-16 14:53:07 -05,7638,275.0,25.17,375.0,2.0,0.0,""
2019-04-16 15:03:06 -05,7639,236.0,25.23,375.0,2.0,0.0,""
2019-04-16 15:13:06 -05,7640,223.0,25.17,372.0,2.0,0.0,""
2019-04-16 15:23:05 -05,7641,285.0,25.17,372.0,2.0,0.0,""
2019-04-16 15:33:04 -05,7642,290.0,25.17,374.0,2.0,0.0,""
2019-04-16 15:43:04 -05,7643,367.0,25.23,376.0,2.0,0.0,""
2019-04-16 15:53:03 -05,7644,330.0,25.28,373.0,2.0,0.0,""
2019-04-16 16:03:03 -05,7645,179.0,25.34,377.0,2.0,0.0,""
2019-04-16 16:13:03 -05,7646,160.0,25.28,375.0,2.0,0.0,""
2019-04-16 16:23:02 -05,7647,95.0,25.23,373.0,2.0,0.0,""
2019-04-16 16:33:02 -05,7648,166.0,25.23,373.0,2.0,0.0,""
2019-04-16 16:43:01 -05,7649,64.0,25.23,374.0,2.0,0.0,""
2019-04-16 16:53:01 -05,7650,63.0,25.23,377.0,2.0,0.0,""
2019-04-16 17:03:00 -05,7651,33.0,25.17,375.0,2.0,0.0,""
2019-04-16 17:12:59 -05,7652,32.0,25.12,373.0,2.0,0.0,""
2019-04-16 17:22:59 -05,7653,19.0,25.12,375.0,2.0,0.0,""
2019-04-16 17:32:58 -05,7654,13.0,25.07,372.0,2.0,0.0,""
2019-04-16 17:42:57 -05,7655,24.0,25.01,375.0,2.0,0.0,""
2019-04-16 17:52:56 -05,7656,6.0,24.96,375.0,2.0,0.0,""
2019-04-16 18:02:55 -05,7657,14.0,24.96,375.0,2.0,0.0,""
2019-04-16 18:12:55 -05,7658,0.0,24.9,377.0,2.0,0.0,""
2019-04-16 18:22:54 -05,7659,0.0,24.85,372.0,2.0,0.0,""
2019-04-16 18:32:53 -05,7660,0.0,24.8,376.0,2.0,0.0,""
2019-04-16 18:42:52 -05,7661,0.0,24.74,374.0,2.0,0.0,""
2019-04-16 18:52:51 -05,7662,0.0,24.69,375.0,2.0,0.0,""
2019-04-16 19:02:50 -05,7663,0.0,24.63,374.0,2.0,0.0,""
2019-04-16 19:12:49 -05,7664,0.0,24.58,373.0,2.0,0.0,""
2019-04-16 19:22:47 -05,7665,0.0,24.53,375.0,2.0,0.0,""
2019-04-16 19:32:46 -05,7666,0.0,24.47,378.0,2.0,0.0,""
2019-04-16 19:42:45 -05,7667,0.0,24.36,373.0,2.0,0.0,""
2019-04-16 19:52:44 -05,7668,0.0,24.31,373.0,2.0,0.0,""
2019-04-16 20:02:43 -05,7669,0.0,24.26,374.0,2.0,0.0,""
2019-04-16 20:12:41 -05,7670,0.0,24.15,376.0,2.0,0.0,""
2019-04-16 20:22:40 -05,7671,0.0,24.09,376.0,2.0,0.0,""
2019-04-16 20:32:39 -05,7672,0.0,24.04,378.0,2.0,0.0,""
2019-04-16 20:42:37 -05,7673,0.0,23.93,376.0,2.0,0.0,""
2019-04-16 20:52:36 -05,7674,0.0,23.88,379.0,2.0,0.0,""
2019-04-16 21:02:34 -05,7675,0.0,23.82,376.0,2.0,0.0,""
2019-04-16 21:12:33 -05,7676,0.0,23.82,376.0,2.0,0.0,""
2019-04-16 21:22:32 -05,7677,0.0,23.71,379.0,2.0,0.0,""
2019-04-16 21:32:30 -05,7678,0.0,23.71,377.0,2.0,0.0,""
2019-04-16 21:42:29 -05,7679,0.0,23.61,377.0,2.0,0.0,""
2019-04-16 21:52:27 -05,7680,0.0,23.55,375.0,2.0,0.0,""
2019-04-16 22:02:25 -05,7681,0.0,23.5,379.0,2.0,0.0,""
2019-04-16 22:12:24 -05,7682,0.0,23.39,377.0,2.0,0.0,""
2019-04-16 22:22:22 -05,7683,0.0,23.34,378.0,2.0,0.0,""
2019-04-16 22:32:21 -05,7684,0.0,23.34,380.0,2.0,0.0,""
2019-04-16 22:42:19 -05,7685,0.0,23.28,377.0,2.0,0.0,""
2019-04-16 22:52:17 -05,7686,0.0,23.23,378.0,2.0,0.0,""
2019-04-16 23:02:15 -05,7687,0.0,23.17,379.0,2.0,0.0,""
2019-04-16 23:12:14 -05,7688,0.0,23.12,378.0,2.0,0.0,""
2019-04-16 23:22:12 -05,7689,0.0,23.07,381.0,2.0,0.0,""
2019-04-16 23:32:11 -05,7690,0.0,23.01,377.0,2.0,0.0,""
2019-04-16 23:42:09 -05,7691,0.0,22.96,381.0,2.0,0.0,""
2019-04-16 23:52:07 -05,7692,0.0,22.96,381.0,2.0,0.0,""
2019-04-17 00:02:05 -05,7693,0.0,22.9,380.0,2.0,0.0,""
2019-04-17 00:12:04 -05,7694,0.0,22.85,379.0,2.0,0.0,""
2019-04-17 00:22:02 -05,7695,0.0,22.8,381.0,2.0,0.0,""
2019-04-17 00:32:00 -05,7696,0.0,22.8,378.0,2.0,0.0,""
2019-04-17 00:41:58 -05,7697,0.0,22.8,380.0,2.0,0.0,""
2019-04-17 00:51:56 -05,7698,0.0,22.74,382.0,2.0,0.0,""
2019-04-17 01:01:55 -05,7699,0.0,22.74,379.0,2.0,0.0,""
2019-04-17 01:11:53 -05,7700,0.0,22.69,380.0,2.0,0.0,""
2019-04-17 01:21:51 -05,7701,0.0,22.63,377.0,2.0,0.0,""
2019-04-17 01:31:49 -05,7702,0.0,22.58,377.0,2.0,0.0,""
2019-04-17 01:41:47 -05,7703,0.0,22.58,381.0,2.0,0.0,""
2019-04-17 01:51:45 -05,7704,0.0,22.58,380.0,2.0,0.0,""
2019-04-17 02:01:43 -05,7705,0.0,22.58,379.0,2.0,0.0,""
2019-04-17 02:11:41 -05,7706,0.0,22.52,380.0,2.0,0.0,""
2019-04-17 02:21:40 -05,7707,0.0,22.52,380.0,2.0,0.0,""
2019-04-17 02:31:38 -05,7708,0.0,22.47,382.0,2.0,0.0,""
2019-04-17 02:41:36 -05,7709,0.0,22.47,379.0,2.0,0.0,""
2019-04-17 02:51:34 -05,7710,0.0,22.47,379.0,2.0,0.0,""
2019-04-17 03:01:32 -05,7711,0.0,22.47,380.0,2.0,0.0,""
2019-04-17 03:11:30 -05,7712,0.0,22.42,381.0,2.0,0.0,""
2019-04-17 03:21:29 -05,7713,0.0,22.42,382.0,2.0,0.0,""
2019-04-17 03:31:27 -05,7714,0.0,22.36,379.0,2.0,0.0,""
2019-04-17 03:41:25 -05,7715,0.0,22.31,380.0,2.0,0.0,""
2019-04-17 03:51:23 -05,7716,0.0,22.2,380.0,2.0,0.0,""
2019-04-17 04:01:21 -05,7717,0.0,22.15,381.0,2.0,0.0,""
2019-04-17 04:11:19 -05,7718,0.0,22.15,377.0,2.0,0.0,""
2019-04-17 04:21:17 -05,7719,0.0,22.15,380.0,2.0,0.0,""
2019-04-17 04:31:15 -05,7720,0.0,22.09,378.0,2.0,0.0,""
2019-04-17 04:41:13 -05,7721,0.0,22.09,381.0,2.0,0.0,""
2019-04-17 04:51:11 -05,7722,0.0,22.09,382.0,2.0,0.0,""
2019-04-17 05:01:09 -05,7723,0.0,22.09,379.0,2.0,0.0,""
2019-04-17 05:11:07 -05,7724,0.0,22.09,380.0,2.0,0.0,""
2019-04-17 05:21:05 -05,7725,0.0,22.04,383.0,2.0,0.0,""
2019-04-17 05:31:03 -05,7726,0.0,21.98,382.0,2.0,0.0,""
2019-04-17 05:41:01 -05,7727,0.0,21.93,379.0,2.0,0.0,""
2019-04-17 05:50:59 -05,7728,14.0,21.93,380.0,2.0,0.0,""
2019-04-17 06:00:57 -05,7729,6.0,21.88,383.0,2.0,0.0,""
2019-04-17 06:10:55 -05,7730,19.0,21.82,378.0,2.0,0.0,""
2019-04-17 06:20:53 -05,7731,28.0,21.82,381.0,2.0,0.0,""
2019-04-17 06:30:51 -05,7732,52.0,21.88,381.0,2.0,0.0,""
2019-04-17 06:40:49 -05,7733,50.0,21.88,377.0,2.0,0.0,""
2019-04-17 06:50:47 -05,7734,69.0,21.88,378.0,2.0,0.0,""
2019-04-17 07:00:45 -05,7735,89.0,21.93,380.0,2.0,0.0,""
2019-04-17 07:10:43 -05,7736,94.0,21.98,379.0,2.0,0.0,""
2019-04-17 07:20:41 -05,7737,109.0,21.98,379.0,2.0,0.0,""
2019-04-17 07:30:38 -05,7738,135.0,22.04,380.0,2.0,0.0,""
2019-04-17 07:40:37 -05,7739,179.0,22.09,381.0,2.0,0.0,""
2019-04-17 07:50:35 -05,7740,179.0,22.2,380.0,2.0,0.0,""
2019-04-17 08:00:33 -05,7741,183.0,22.36,381.0,2.0,0.0,""
2019-04-17 08:10:31 -05,7742,234.0,22.52,381.0,2.0,0.0,""
2019-04-17 08:20:30 -05,7743,268.0,22.69,383.0,2.0,0.0,""
2019-04-17 08:30:28 -05,7744,263.0,22.85,383.0,2.0,0.0,""
2019-04-17 08:40:27 -05,7745,288.0,23.01,383.0,2.0,0.0,""
2019-04-17 08:50:25 -05,7746,297.0,23.12,379.0,2.0,0.0,""
2019-04-17 09:00:24 -05,7747,317.0,23.23,379.0,2.0,0.0,""
2019-04-17 09:10:23 -05,7748,298.0,23.34,379.0,2.0,0.0,""
2019-04-17 09:20:22 -05,7749,253.0,23.5,379.0,2.0,0.0,""
2019-04-17 09:30:21 -05,7750,311.0,23.55,379.0,2.0,0.0,""
2019-04-17 09:40:20 -05,7751,277.0,23.77,384.0,2.0,0.0,""
2019-04-17 09:50:19 -05,7752,282.0,23.88,383.0,2.0,0.0,""
2019-04-17 10:00:18 -05,7753,311.0,23.93,378.0,2.0,0.0,""
2019-04-17 10:10:17 -05,7754,322.0,24.09,380.0,2.0,0.0,""
2019-04-17 10:20:17 -05,7755,332.0,24.26,380.0,2.0,0.0,""
2019-04-17 10:30:16 -05,7756,300.0,24.31,383.0,2.0,0.0,""
2019-04-17 10:40:15 -05,7757,298.0,24.36,379.0,2.0,0.0,""
2019-04-17 10:50:15 -05,7758,412.0,24.42,383.0,2.0,0.0,""
2019-04-17 11:00:14 -05,7759,395.0,24.63,380.0,2.0,0.0,""
2019-04-17 11:10:14 -05,7760,375.0,24.8,383.0,2.0,0.0,""
2019-04-17 11:20:13 -05,7761,350.0,24.9,383.0,2.0,0.0,""
2019-04-17 11:30:13 -05,7762,319.0,24.96,380.0,2.0,0.0,""
2019-04-17 11:40:12 -05,7763,349.0,24.9,378.0,2.0,0.0,""
2019-04-17 11:50:12 -05,7764,386.0,25.01,378.0,2.0,0.0,""
2019-04-17 12:00:12 -05,7765,353.0,25.17,382.0,2.0,0.0,""
2019-04-17 12:10:11 -05,7766,357.0,25.34,383.0,2.0,0.0,""
2019-04-17 12:20:11 -05,7767,387.0,25.39,380.0,2.0,0.0,""
2019-04-17 12:30:11 -05,7768,354.0,25.39,381.0,2.0,0.0,""
2019-04-17 12:40:10 -05,7769,411.0,25.44,381.0,2.0,0.0,""
2019-04-17 12:50:10 -05,7770,334.0,25.44,377.0,2.0,0.0,""
2019-04-17 13:00:10 -05,7771,330.0,25.5,381.0,2.0,0.0,""
2019-04-17 13:10:10 -05,7772,319.0,25.55,379.0,2.0,0.0,""
2019-04-17 13:20:09 -05,7773,353.0,25.55,381.0,2.0,0.0,""
2019-04-17 13:30:09 -05,7774,369.0,25.61,380.0,2.0,0.0,""
2019-04-17 13:40:09 -05,7775,352.0,25.71,377.0,2.0,0.0,""
2019-04-17 13:50:09 -05,7776,356.0,25.66,382.0,2.0,0.0,""
2019-04-17 14:00:09 -05,7777,380.0,25.66,382.0,2.0,0.0,""
2019-04-17 14:10:08 -05,7778,376.0,25.71,382.0,2.0,0.0,""
2019-04-17 14:20:08 -05,7779,368.0,25.66,380.0,2.0,0.0,""
2019-04-17 14:30:08 -05,7780,428.0,25.71,381.0,2.0,0.0,""
2019-04-17 14:40:08 -05,7781,390.0,25.71,378.0,2.0,0.0,""
2019-04-17 14:50:08 -05,7782,436.0,25.71,382.0,2.0,0.0,""
2019-04-17 15:00:07 -05,7783,459.0,25.71,380.0,2.0,0.0,""
2019-04-17 15:10:07 -05,7784,449.0,25.77,379.0,2.0,0.0,""
2019-04-17 15:20:07 -05,7785,257.0,25.77,379.0,2.0,0.0,""
2019-04-17 15:30:07 -05,7786,185.0,25.71,380.0,2.0,0.0,""
2019-04-17 15:40:07 -05,7787,182.0,25.71,377.0,2.0,0.0,""
2019-04-17 15:50:07 -05,7788,289.0,25.77,381.0,2.0,0.0,""
2019-04-17 16:00:06 -05,7789,328.0,25.77,377.0,2.0,0.0,""
2019-04-17 16:10:06 -05,7790,270.0,25.71,381.0,2.0,0.0,""
2019-04-17 16:20:06 -05,7791,252.0,25.66,379.0,2.0,0.0,""
2019-04-17 16:30:06 -05,7792,204.0,25.61,380.0,2.0,0.0,""
2019-04-17 16:40:05 -05,7793,154.0,25.55,378.0,2.0,0.0,""
2019-04-17 16:50:05 -05,7794,116.0,25.5,379.0,2.0,0.0,""
2019-04-17 17:00:05 -05,7795,97.0,25.44,377.0,2.0,0.0,""
2019-04-17 17:10:04 -05,7796,61.0,25.44,376.0,2.0,0.0,""
2019-04-17 17:20:04 -05,7797,41.0,25.34,377.0,2.0,0.0,""
2019-04-17 17:30:03 -05,7798,39.0,25.28,381.0,2.0,0.0,""
2019-04-17 17:40:02 -05,7799,26.0,25.23,378.0,2.0,0.0,""
2019-04-17 17:50:02 -05,7800,9.0,25.12,379.0,2.0,0.0,""
2019-04-17 18:00:01 -05,7801,6.0,25.07,378.0,2.0,0.0,""
2019-04-17 18:10:00 -05,7802,0.0,25.01,381.0,2.0,0.0,""
2019-04-17 18:20:00 -05,7803,0.0,24.96,377.0,2.0,0.0,""
2019-04-17 18:29:59 -05,7804,0.0,24.85,380.0,2.0,0.0,""
2019-04-17 18:39:58 -05,7805,0.0,24.8,382.0,2.0,0.0,""
2019-04-17 18:49:57 -05,7806,0.0,24.74,378.0,2.0,0.0,""
2019-04-17 18:59:56 -05,7807,0.0,24.63,378.0,2.0,0.0,""
2019-04-17 19:09:55 -05,7808,0.0,24.58,380.0,2.0,0.0,""
2019-04-17 19:19:54 -05,7809,0.0,24.53,379.0,2.0,0.0,""
2019-04-17 19:29:52 -05,7810,0.0,24.47,379.0,1.0,0.0,""
2019-04-17 19:39:51 -05,7811,0.0,24.36,381.0,2.0,0.0,""
2019-04-17 19:49:50 -05,7812,0.0,24.26,383.0,2.0,0.0,""
2019-04-17 19:59:49 -05,7813,0.0,24.2,383.0,2.0,0.0,""
2019-04-17 20:09:48 -05,7814,0.0,24.09,383.0,2.0,0.0,""
2019-04-17 20:19:46 -05,7815,0.0,24.04,381.0,2.0,0.0,""
2019-04-17 20:29:45 -05,7816,0.0,24.04,380.0,2.0,0.0,""
2019-04-17 20:39:44 -05,7817,0.0,23.93,383.0,2.0,0.0,""
2019-04-17 20:49:42 -05,7818,0.0,23.88,381.0,2.0,0.0,""
2019-04-17 20:59:41 -05,7819,0.0,23.88,381.0,2.0,0.0,""
2019-04-17 21:09:40 -05,7820,0.0,23.82,384.0,2.0,0.0,""
2019-04-17 21:19:38 -05,7821,0.0,23.77,381.0,2.0,0.0,""
2019-04-17 21:29:37 -05,7822,0.0,23.71,383.0,2.0,0.0,""
2019-04-17 21:39:35 -05,7823,0.0,23.66,380.0,2.0,0.0,""
2019-04-17 21:49:34 -05,7824,0.0,23.66,383.0,2.0,0.0,""
2019-04-17 21:59:33 -05,7825,0.0,23.61,384.0,2.0,0.0,""
2019-04-17 22:09:31 -05,7826,0.0,23.55,382.0,2.0,0.0,""
2019-04-17 22:19:30 -05,7827,0.0,23.55,383.0,2.0,0.0,""
2019-04-17 22:29:28 -05,7828,0.0,23.5,383.0,2.0,0.0,""
2019-04-17 22:39:27 -05,7829,0.0,23.5,380.0,2.0,0.0,""
2019-04-17 22:49:25 -05,7830,0.0,23.44,384.0,2.0,0.0,""
2019-04-17 22:59:24 -05,7831,0.0,23.39,383.0,2.0,0.0,""
2019-04-17 23:09:22 -05,7832,0.0,23.34,381.0,2.0,0.0,""
2019-04-17 23:19:20 -05,7833,0.0,23.28,381.0,2.0,0.0,""
2019-04-17 23:29:19 -05,7834,0.0,23.23,381.0,2.0,0.0,""
2019-04-17 23:39:17 -05,7835,0.0,23.17,381.0,2.0,0.0,""
2019-04-17 23:49:16 -05,7836,0.0,23.07,381.0,2.0,0.0,""
2019-04-17 23:59:14 -05,7837,0.0,23.01,384.0,2.0,0.0,""
2019-04-18 00:09:12 -05,7838,0.0,22.96,382.0,2.0,0.0,""
2019-04-18 00:19:10 -05,7839,0.0,22.9,382.0,2.0,0.0,""
2019-04-18 00:29:09 -05,7840,0.0,22.85,382.0,2.0,0.0,""
2019-04-18 00:39:07 -05,7841,0.0,22.85,382.0,2.0,0.0,""
2019-04-18 00:49:05 -05,7842,0.0,22.8,385.0,2.0,0.0,""
2019-04-18 00:59:03 -05,7843,0.0,22.8,381.0,2.0,0.0,""
2019-04-18 01:09:01 -05,7844,0.0,22.74,384.0,2.0,0.0,""
2019-04-18 01:19:00 -05,7845,0.0,22.74,384.0,2.0,0.0,""
2019-04-18 01:28:58 -05,7846,0.0,22.74,385.0,2.0,0.0,""
2019-04-18 01:38:56 -05,7847,0.0,22.69,384.0,2.0,0.0,""
